date,portfolio_value,capital,holdings,price,daily_return,buy_hold_value
2025-05-08 00:00:00,10227.528169520967,0.0,0.10540964402774546,97026.49376966801,0.0017754644824494736,11491.434831668439
2025-05-09 00:00:00,10865.233513971983,0.0,0.10540964402774546,103076.27555512934,0.0623518541216479,12207.947099941051
2025-05-10 00:00:00,10853.244737756591,0.0,0.10540964402774546,102962.54045692299,-0.0011034071380036092,12194.476763970608
2025-05-11 00:00:00,11029.103741261504,0.0,0.10540964402774546,104630.8792994166,0.016203357406392005,12392.068229361166
2025-05-12 00:00:00,10961.977016020623,0.0,0.10540964402774546,103994.061616746,-0.006086326397470643,12316.646057377548
2025-05-13 00:00:00,10844.210074181574,0.0,0.10540964402774546,102876.8304286011,-0.010743221014506421,12184.325606625693
2025-05-14 00:00:00,10982.050045507356,0.0,0.10540964402774546,104184.49039270742,0.01271092780228944,12339.199689731098
2025-05-15 00:00:00,10919.851541661823,0.0,0.10540964402774546,103594.42575090709,-0.005663651466510822,12269.314763312783
2025-05-16 00:00:00,10931.913104830524,0.0,0.10540964402774546,103708.85136423641,0.0011045537682159434,12282.866881168027
2025-05-17 00:00:00,10915.804779931666,0.0,0.10540964402774546,103556.03493982446,-0.0014735138071798604,12264.767907226875
2025-05-18 00:00:00,10879.578636925493,0.0,0.10540964402774546,103212.36483885496,-0.003318687328741299,12224.064977383206
2025-05-19 00:00:00,11176.651774214208,0.0,0.10540964402774546,106030.6376831359,0.027305573791290394,12557.850085652672
2025-05-20 00:00:00,11134.359118797029,0.0,0.10540964402774546,105629.41580436694,-0.003784018351073004,12510.33095047854
2025-05-21 00:00:00,11256.350137699206,0.0,0.10540964402774546,106786.71995834043,0.010956267675634068,12647.397485082749
2025-05-22 00:00:00,11559.839656325435,0.0,0.10540964402774546,109665.86371625263,0.026961627429285207,12988.391904025631
2025-05-23 00:00:00,11759.537512457982,0.0,0.10540964402774546,111560.356938144,0.01727514066540481,13212.76820118508
2025-05-24 00:00:00,11301.67086766809,0.0,0.10540964402774546,107216.66856870624,-0.0389357697362529,12698.318900925251
2025-05-25 00:00:00,11366.46566726069,0.0,0.10540964402774546,107831.36374380375,0.005733205324353063,12771.120970458369
2025-05-26 00:00:00,11475.084680102222,0.0,0.10540964402774546,108861.81037744327,0.009556093866045945,12893.163001226696
2025-05-27 00:00:00,11529.46601669881,0.0,0.10540964402774546,109377.71513263129,0.004739079328180074,12954.264723480668
2025-05-28 00:00:00,11496.867221651093,0.0,0.10540964402774546,109068.45694901445,-0.00282743320466905,12917.637405259426
2025-05-29 00:00:00,11367.184620821075,0.0,0.10540964402774546,107838.18431100152,-0.011279820696354359,12771.928771507579
2025-05-30 00:00:00,11146.586721749052,0.0,0.10540964402774546,105745.41660358038,-0.019406555486743637,12524.069627130579
2025-05-31 00:00:00,10963.754006073837,0.0,0.10540964402774546,104010.91956242644,-0.016402574190579333,12318.64264590359
2025-06-01 00:00:00,11035.072892279619,0.0,0.10540964402774546,104687.50742934884,0.006504969572125763,12398.775041485083
2025-06-02 00:00:00,11142.854096119489,0.0,0.10540964402774546,105710.00593822816,0.00976714924241917,12519.87572773845
2025-06-03 00:00:00,11150.111755802027,11150.111755802027,0.0,105884.74263221149,0.0006513286111380356,12540.570851859677
2025-06-04 00:00:00,11138.961644046225,0.0,0.10564818940915674,105434.47745144971,-0.0010000000000000009,12487.243221635537
2025-06-05 00:00:00,11062.22174147044,11062.22174147044,0.0,104812.9182188067,-0.006889322813747434,12413.628200228139
2025-06-06 00:00:00,11062.22174147044,11062.22174147044,0.0,101650.7387545425,0.0,12039.112149736866
2025-06-07 00:00:00,11062.22174147044,11062.22174147044,0.0,104409.74967959142,0.0,12365.878510276758
2025-06-08 00:00:00,11062.22174147044,11062.22174147044,0.0,105681.4546141758,0.0,12516.49422164709
2025-06-09 00:00:00,11062.22174147044,11062.22174147044,0.0,105692.24740699006,0.0,12517.772477414748
2025-06-10 00:00:00,11062.22174147044,11062.22174147044,0.0,110261.57485948496,0.0,13058.945579779429
2025-06-11 00:00:00,11051.159519728968,0.0,0.10027116891974022,110212.73252109604,-0.001000000000000112,13053.160886065205
2025-06-12 00:00:00,10897.468240875836,0.0,0.10027116891974022,108679.9760916168,-0.013907253675847886,12871.627266351043
2025-06-13 00:00:00,10626.661175425186,0.0,0.10027116891974022,105979.22902375912,-0.02485045695612742,12551.76144701327
2025-06-14 00:00:00,10633.312701963016,0.0,0.10027116891974022,106045.56440819203,0.0006259281657734483,12559.617948033025
2025-06-15 00:00:00,10576.894297331532,0.0,0.10027116891974022,105482.90611628917,-0.005305816372828787,12492.978921487875
2025-06-16 00:00:00,10584.07248112749,0.0,0.10027116891974022,105554.49383061715,0.0006786664964373301,12501.457487722588
2025-06-17 00:00:00,10713.404933650261,10713.404933650261,0.0,106951.2720181497,0.012219535793370984,12666.886381344466
2025-06-18 00:00:00,10702.69152871661,0.0,0.10223864522327486,104683.42479835715,-0.001000000000000112,12398.29151078991
2025-06-19 00:00:00,10695.99975987302,10695.99975987302,0.0,104722.695052907,-0.0006252416810887951,12402.942524687762
2025-06-20 00:00:00,10695.99975987302,10695.99975987302,0.0,104690.65002458123,0.0,12399.147238056476
2025-06-21 00:00:00,10685.303760113147,0.0,0.10344944218168929,103290.105144757,-0.0010000000000000009,12233.27223227163
2025-06-22 00:00:00,10492.984075112166,10492.984075112166,0.0,101532.5683847329,-0.017998522954385754,12025.116517709546
2025-06-23 00:00:00,10492.984075112166,10492.984075112166,0.0,100852.58264648831,0.0,11944.581691664493
2025-06-24 00:00:00,10492.984075112166,10492.984075112166,0.0,105511.62437933135,0.0,12496.380199174064
2025-06-25 00:00:00,10492.984075112166,10492.984075112166,0.0,105976.06929808448,0.0,12551.387221579933
2025-06-26 00:00:00,10492.984075112166,10492.984075112166,0.0,107238.53045016268,0.0,12700.908135847527
2025-06-27 00:00:00,10492.984075112166,10492.984075112166,0.0,106984.01253775663,0.0,12670.76403921708
2025-06-28 00:00:00,10482.491091037055,0.0,0.0978950060492258,107078.91560644074,-0.0010000000000000009,12682.00398396555
2025-06-29 00:00:00,10507.226210291414,0.0,0.0978950060492258,107331.58548463577,0.002359660412734277,12711.92920672065
2025-06-30 00:00:00,10611.48740969426,0.0,0.0978950060492258,108396.61631317894,0.009922809056944759,12838.067252984336
2025-07-01 00:00:00,10477.278250635462,10477.278250635462,0.0,107132.79910701896,-0.012647535060559933,12688.385733025416
2025-07-02 00:00:00,10477.278250635462,10477.278250635462,0.0,105613.39974163055,0.0,12508.434071244377
2025-07-03 00:00:00,10477.278250635462,10477.278250635462,0.0,108824.44423167943,0.0,12888.737502455451
2025-07-04 00:00:00,10477.278250635462,10477.278250635462,0.0,109602.20483914016,0.0,12980.852397965238
2025-07-05 00:00:00,10477.278250635462,10477.278250635462,0.0,108040.8919400104,0.0,12795.936662735385
2025-07-06 00:00:00,10477.278250635462,10477.278250635462,0.0,108217.46849992426,0.0,12816.849693313066
2025-07-07 00:00:00,10477.278250635462,10477.278250635462,0.0,109215.19771840284,0.0,12935.01680260814
2025-07-08 00:00:00,10477.278250635462,10477.278250635462,0.0,108300.71675785031,0.0,12826.709288292126
2025-07-09 00:00:00,10477.278250635462,10477.278250635462,0.0,108953.19187727802,0.0,12903.985865264884
2025-07-10 00:00:00,10477.278250635462,10477.278250635462,0.0,111327.53054245669,0.0,13185.193162150024
2025-07-11 00:00:00,10466.800972384826,0.0,0.09032475456377188,115879.65030112496,-0.0010000000000000009,13724.328253199143
2025-07-12 00:00:00,10619.573986001094,0.0,0.09032475456377188,117571.02510036016,0.01459596050592138,13924.648006353138
2025-07-13 00:00:00,10605.838512812164,0.0,0.09032475456377188,117418.95745007684,-0.0012934109416287143,13906.637714263392
2025-07-14 00:00:00,10759.264069846628,0.0,0.09032475456377188,119117.55666327637,0.014466141158864465,14107.813098483115
2025-07-15 00:00:00,10823.947234717873,0.0,0.09032475456377188,119833.67446712355,0.006011857730355619,14192.627263717643
2025-07-16 00:00:00,10629.254074925144,0.0,0.09032475456377188,117678.19493404306,-0.017987260614893752,13937.340778315109
2025-07-17 00:00:00,10725.898654098071,0.0,0.09032475456377188,118748.1627367753,0.009092319977646923,14064.063540309055
2025-07-18 00:00:00,10788.873295862148,0.0,0.09032475456377188,119445.36520434043,0.005871269512696342,14146.637447797897
2025-07-19 00:00:00,10657.322646907665,0.0,0.09032475456377188,117988.94664455787,-0.01219317766989958,13974.144983965245
2025-07-20 00:00:00,10649.43548161195,0.0,0.09032475456377188,117901.62655900871,-0.0007400700492072865,13963.803137799328
2025-07-21 00:00:00,10591.202594175025,0.0,0.09032475456377188,117256.9208222684,-0.00546816660258409,13887.446735836154
2025-07-22 00:00:00,10611.575248214056,0.0,0.09032475456377188,117482.46977767294,0.0019235449287160478,13914.159863577688
2025-07-23 00:00:00,10834.977805653323,0.0,0.09032475456377188,119955.79570607653,0.021052723296370646,14207.090821087058
2025-07-24 00:00:00,10715.140356610787,0.0,0.09032475456377188,118629.05588130427,-0.011060239457067356,14049.956994617532
2025-07-25 00:00:00,10690.33530866026,0.0,0.09032475456377188,118354.43517438594,-0.0023149531527343337,14017.43200237706
2025-07-26 00:00:00,10616.84466732504,0.0,0.09032475456377188,117540.80837085741,-0.006874493569503426,13921.069256215766
2025-07-27 00:00:00,10644.01204393045,10644.01204393045,0.0,117959.54234360624,0.0025588936691351982,13970.662454657748
2025-07-28 00:00:00,10633.368031886519,0.0,0.08904257852578043,119418.91405141471,-0.001000000000000112,14143.504677682655
2025-07-29 00:00:00,10507.318286068034,0.0,0.08904257852578043,118003.30201607826,-0.011854169388334612,13975.8451774887
2025-07-30 00:00:00,10483.468552286526,10483.468552286526,0.0,117853.30892863822,-0.002269821198157773,13958.0805884311
2025-07-31 00:00:00,10472.985083734238,0.0,0.08887971683986377,117833.24087995925,-0.001000000000000112,13955.703807980386
2025-08-01 00:00:00,10273.100071708732,10273.100071708732,0.0,115700.00243915782,-0.019085772626178055,13703.051469732714
2025-08-02 00:00:00,10273.100071708732,10273.100071708732,0.0,113234.6051343189,0.0,13411.059547093704
2025-08-03 00:00:00,10273.100071708732,10273.100071708732,0.0,112554.90232221723,0.0,13330.558229703936
2025-08-04 00:00:00,10273.100071708732,10273.100071708732,0.0,114199.10966460757,0.0,13525.291655500841
2025-08-05 00:00:00,10273.100071708732,10273.100071708732,0.0,115138.68613070177,0.0,13636.571382408445
2025-08-06 00:00:00,10273.100071708732,10273.100071708732,0.0,114128.35408881678,0.0,13516.911644468933
2025-08-07 00:00:00,10273.100071708732,10273.100071708732,0.0,115022.09576830892,0.0,13622.762880221211
2025-08-08 00:00:00,10273.100071708732,10273.100071708732,0.0,117463.47451085235,0.0,13911.910139174608
2025-08-09 00:00:00,10273.100071708732,10273.100071708732,0.0,116688.36663186055,0.0,13820.109422350897
2025-08-10 00:00:00,10273.100071708732,10273.100071708732,0.0,116510.08393213755,0.0,13798.994323310584
2025-08-11 00:00:00,10273.100071708732,10273.100071708732,0.0,119266.92516880555,0.0,14125.503714525235
2025-08-12 00:00:00,10273.100071708732,10273.100071708732,0.0,118773.79960860992,0.0,14067.099870186901
2025-08-13 00:00:00,10262.826971637023,0.0,0.08537945546667831,120202.53485503166,-0.0010000000000000009,14236.313631687328
2025-08-14 00:00:00,10549.570353544008,0.0,0.08537945546667831,123560.99363577305,0.027939999641370283,14634.076229451108
2025-08-15 00:00:00,10109.405293461305,0.0,0.08537945546667831,118405.59579823953,-0.041723505823612506,14023.491264668415
2025-08-16 00:00:00,10018.407537177445,0.0,0.08537945546667831,117339.79190213277,-0.009001296677927817,13897.261659334805
2025-08-17 00:00:00,10032.189884340874,0.0,0.08537945546667831,117501.21653394958,0.0013757023870595297,13916.380155373141
2025-08-18 00:00:00,10035.743406633526,0.0,0.08537945546667831,117542.83687778088,0.0003542120248538616,13921.309504566612
2025-08-19 00:00:00,9925.909216590808,0.0,0.08537945546667831,116256.41276740946,-0.010944300346511393,13768.950512131894
2025-08-20 00:00:00,9628.953670493253,0.0,0.08537945546667831,112778.34483555844,-0.029917213588978253,13357.02187876437
2025-08-21 00:00:00,9745.05268125953,9745.05268125953,0.0,114252.39755195397,0.012057282103459466,13531.602862481195
2025-08-22 00:00:00,9745.05268125953,9745.05268125953,0.0,112414.39987336512,0.0,13313.917674408734
2025-08-23 00:00:00,9745.05268125953,9745.05268125953,0.0,116834.24948202295,0.0,13837.387211133811
2025-08-24 00:00:00,9735.307628578272,0.0,0.08439068155163806,115359.98346714744,-0.0010000000000000009,13662.780965187187
2025-08-25 00:00:00,9560.295318113825,9560.295318113825,0.0,113399.54847314971,-0.0179770703856027,13430.59478489784
2025-08-26 00:00:00,9560.295318113825,9560.295318113825,0.0,110185.35443900425,0.0,13049.918334119335
2025-08-27 00:00:00,9560.295318113825,9560.295318113825,0.0,111842.70999260596,0.0,13246.208982138935
2025-08-28 00:00:00,9560.295318113825,9560.295318113825,0.0,111216.08479629169,0.0,13171.993967996292
2025-08-29 00:00:00,9560.295318113825,9560.295318113825,0.0,112525.59740669793,0.0,13327.087471214643
2025-08-30 00:00:00,9560.295318113825,9560.295318113825,0.0,108480.30666639366,0.0,12847.979207983857
2025-08-31 00:00:00,9560.295318113825,9560.295318113825,0.0,108781.95727925687,0.0,12883.705515562067
2025-09-01 00:00:00,9560.295318113825,9560.295318113825,0.0,108253.36092385623,0.0,12821.10065028925
2025-09-02 00:00:00,9560.295318113825,9560.295318113825,0.0,109162.68557992298,0.0,12928.797472260643
2025-09-03 00:00:00,9560.295318113825,9560.295318113825,0.0,111190.18209845416,0.0,13168.926154736224
2025-09-04 00:00:00,9560.295318113825,9560.295318113825,0.0,111711.51977725117,0.0,13230.671331011594
2025-09-05 00:00:00,9560.295318113825,9560.295318113825,0.0,110724.736377486,0.0,13113.800601267483
2025-09-06 00:00:00,9560.295318113825,9560.295318113825,0.0,110662.18112628513,0.0,13106.391804302604
2025-09-07 00:00:00,9560.295318113825,9560.295318113825,0.0,110209.1888247784,0.0,13052.741184664945
2025-09-08 00:00:00,9560.295318113825,9560.295318113825,0.0,111131.9923868407,0.0,13162.034395043589
2025-09-09 00:00:00,9560.295318113825,9560.295318113825,0.0,112025.12878118771,0.0,13267.813943213127
2025-09-10 00:00:00,9560.295318113825,9560.295318113825,0.0,111547.43956434788,0.0,13211.238318434425
2025-09-11 00:00:00,9560.295318113825,9560.295318113825,0.0,113975.32489468766,0.0,13498.787470922562
2025-09-12 00:00:00,9560.295318113825,9560.295318113825,0.0,115503.16663193036,0.0,13679.739013892944
2025-09-13 00:00:00,9560.295318113825,9560.295318113825,0.0,116160.14344594491,0.0,13757.548753798494
2025-09-14 00:00:00,9560.295318113825,9560.295318113825,0.0,115970.58488443034,0.0,13735.098186208157
2025-09-15 00:00:00,9560.295318113825,9560.295318113825,0.0,115373.55555886829,0.0,13664.388390143815
2025-09-16 00:00:00,9560.295318113825,9560.295318113825,0.0,115397.25272727509,0.0,13667.194989206213
2025-09-17 00:00:00,9560.295318113825,9560.295318113825,0.0,116762.8496864193,0.0,13828.93090125085
2025-09-18 00:00:00,9560.295318113825,9560.295318113825,0.0,116455.94648225319,0.0,13792.582497497568
2025-09-19 00:00:00,9560.295318113825,9560.295318113825,0.0,117145.49508952006,0.0,13874.249911992474
2025-09-20 00:00:00,9560.295318113825,9560.295318113825,0.0,115655.81046441344,0.0,13697.817546727487
2025-09-21 00:00:00,9560.295318113825,9560.295318113825,0.0,115715.51536781774,0.0,13704.888759753389
2025-09-22 00:00:00,9560.295318113825,9560.295318113825,0.0,115304.47999407038,0.0,13656.207352980706
2025-09-23 00:00:00,9560.295318113825,9560.295318113825,0.0,112696.74101711863,0.0,13347.35704470531
2025-09-24 00:00:00,9560.295318113825,9560.295318113825,0.0,112022.16587861195,0.0,13267.463028730504
2025-09-25 00:00:00,9560.295318113825,9560.295318113825,0.0,113320.56908541008,0.0,13421.24077804885
2025-09-26 00:00:00,9560.295318113825,9560.295318113825,0.0,108963.53013595635,0.0,12905.210287804122
2025-09-27 00:00:00,9560.295318113825,9560.295318113825,0.0,109710.20874667744,0.0,12993.64395434134
2025-09-28 00:00:00,9560.295318113825,9560.295318113825,0.0,109654.81021075726,0.0,12987.082770477396
2025-09-29 00:00:00,9560.295318113825,9560.295318113825,0.0,112142.57362752674,0.0,13281.723647105182
2025-09-30 00:00:00,9560.295318113825,9560.295318113825,0.0,114309.15041119447,0.0,13538.324447051913
2025-10-01 00:00:00,9560.295318113825,9560.295318113825,0.0,114024.22783550054,0.0,13504.579342148603
2025-10-02 00:00:00,9560.295318113825,9560.295318113825,0.0,118503.24451752483,0.0,14035.056393433417
2025-10-03 00:00:00,9550.735022795712,0.0,0.07918579631235706,120611.71911591051,-0.0009999999999998899,14284.775799960626
2025-10-04 00:00:00,9680.475625008059,0.0,0.07918579631235706,122250.15186842803,0.013584357842897132,14478.825306132847
2025-10-05 00:00:00,9690.831956499107,0.0,0.07918579631235706,122380.93708463266,0.0010698163904565572,14494.314990759902
2025-10-06 00:00:00,9779.935624585365,0.0,0.07918579631235706,123506.18520027678,0.009194635557218778,14627.584934751474
2025-10-07 00:00:00,9880.289607937926,0.0,0.07918579631235706,124773.50823074432,0.010261211034997553,14777.68167069931
2025-10-08 00:00:00,9622.559455659386,0.0,0.07918579631235706,121518.75593575071,-0.026085283175452334,14392.201659642426
2025-10-09 00:00:00,9767.766325669156,0.0,0.07918579631235706,123352.50487523204,0.015090254383865354,14609.38364383032
2025-10-10 00:00:00,9636.75546807406,0.0,0.07918579631235706,121698.03066778315,-0.013412570819882008,14413.434251072618
2025-10-11 00:00:00,8963.969976633305,0.0,0.07918579631235706,113201.74064138904,-0.06981452353643802,13407.167206310207
2025-10-12 00:00:00,8777.992314753066,0.0,0.07918579631235706,110853.11663883903,-0.02074724283604623,13129.005452537414
2025-10-13 00:00:00,9121.377943234282,0.0,0.07918579631235706,115189.5714637257,0.03911892562312813,13642.598040340867
2025-10-14 00:00:00,9123.968233958747,0.0,0.07918579631235706,115222.28302116522,0.000283980199108802,13646.472268048723
2025-10-15 00:00:00,8960.393058943868,0.0,0.07918579631235706,113156.56943826913,-0.017928073708769032,13401.817307362477
2025-10-16 00:00:00,8757.78760749236,8757.78760749236,0.0,110708.66960879423,-0.022611223650426338,13111.89771662017
2025-10-17 00:00:00,8757.78760749236,8757.78760749236,0.0,108076.72862033188,0.0,12800.181017658435
2025-10-18 00:00:00,8757.78760749236,8757.78760749236,0.0,106443.61194984635,0.0,12606.761127252557
2025-10-19 00:00:00,8757.78760749236,8757.78760749236,0.0,107156.00337647724,0.0,12691.133955082467
2025-10-20 00:00:00,8757.78760749236,8757.78760749236,0.0,108621.134857428,0.0,12864.658342896993
2025-10-21 00:00:00,8757.78760749236,8757.78760749236,0.0,110608.5714932665,0.0,13100.042491035181
2025-10-22 00:00:00,8757.78760749236,8757.78760749236,0.0,108486.10262716639,0.0,12848.665658693546
2025-10-23 00:00:00,8757.78760749236,8757.78760749236,0.0,107618.4266715404,0.0,12745.90154436049
2025-10-24 00:00:00,8757.78760749236,8757.78760749236,0.0,110048.51827291629,0.0,13033.711998879107
2025-10-25 00:00:00,8757.78760749236,8757.78760749236,0.0,110997.80437129698,0.0,13146.141696298107
2025-10-26 00:00:00,8757.78760749236,8757.78760749236,0.0,111620.3093731354,0.0,13219.868730874825
2025-10-27 00:00:00,8757.78760749236,8757.78760749236,0.0,114476.01227508577,0.0,13558.086907389288
2025-10-28 00:00:00,8757.78760749236,8757.78760749236,0.0,114182.79442806762,0.0,13523.359343302616
2025-10-29 00:00:00,8757.78760749236,8757.78760749236,0.0,112950.34863259472,0.0,13377.393329361505
2025-10-30 00:00:00,8757.78760749236,8757.78760749236,0.0,110046.66925837283,0.0,13033.493008897058
2025-10-31 00:00:00,8757.78760749236,8757.78760749236,0.0,108240.76528725718,0.0,12819.608872821902
2025-11-01 00:00:00,8757.78760749236,8757.78760749236,0.0,109573.90555629115,0.0,12977.500742638866
2025-11-02 00:00:00,8757.78760749236,8757.78760749236,0.0,110014.13556776087,0.0,13029.639847033983
2025-11-03 00:00:00,8757.78760749236,8757.78760749236,0.0,110650.2092823146,0.0,13104.973906371253
2025-11-04 00:00:00,8757.78760749236,8757.78760749236,0.0,106521.08673825761,0.0,12615.936935297716
2025-11-05 00:00:00,8757.78760749236,8757.78760749236,0.0,101635.2740227234,0.0,12037.280567959726
2025-11-06 00:00:00,8757.78760749236,8757.78760749236,0.0,103877.95965955159,0.0,12302.895399973644
2025-11-07 00:00:00,8757.78760749236,8757.78760749236,0.0,101322.6402945857,0.0,12000.253463573119
2025-11-08 00:00:00,8757.78760749236,8757.78760749236,0.0,103396.084215925,0.0,12245.82397502283
2025-11-09 00:00:00,8757.78760749236,8757.78760749236,0.0,102290.13714655167,0.0,12114.83997074511
2025-11-10 00:00:00,8757.78760749236,8757.78760749236,0.0,104709.67861656273,0.0,12401.400909360036
2025-11-11 00:00:00,8757.78760749236,8757.78760749236,0.0,105909.07272321742,0.0,12543.452411775745
2025-11-12 00:00:00,8757.78760749236,8757.78760749236,0.0,102960.77564500563,0.0,12194.267746615134
2025-11-13 00:00:00,8757.78760749236,8757.78760749236,0.0,101521.70859453593,0.0,12023.830327036407
2025-11-14 00:00:00,8757.78760749236,8757.78760749236,0.0,99730.4533956204,0.0,11811.681133702781
2025-11-15 00:00:00,8757.78760749236,8757.78760749236,0.0,94456.39368235337,0.0,11187.042324871758
2025-11-16 00:00:00,8757.78760749236,8757.78760749236,0.0,95508.31019889197,0.0,11311.627163800957
2025-11-17 00:00:00,8757.78760749236,8757.78760749236,0.0,94411.32947182967,0.0,11181.705097704682
2025-11-18 00:00:00,8757.78760749236,8757.78760749236,0.0,92036.7255045672,0.0,10900.46637948823
2025-11-19 00:00:00,8757.78760749236,8757.78760749236,0.0,92819.75921500899,0.0,10993.205800495263
2025-11-20 00:00:00,8757.78760749236,8757.78760749236,0.0,91363.27838693369,0.0,10820.705961851869
2025-11-21 00:00:00,8757.78760749236,8757.78760749236,0.0,86649.97257918229,0.0,10262.480631561395
2025-11-22 00:00:00,8757.78760749236,8757.78760749236,0.0,85051.8019295002,0.0,10073.199609881849
2025-11-23 00:00:00,8757.78760749236,8757.78760749236,0.0,84682.62429147748,0.0,10029.47566806119
2025-11-24 00:00:00,8757.78760749236,8757.78760749236,0.0,86783.84766839583,0.0,10278.336268547859
2025-11-25 00:00:00,8757.78760749236,8757.78760749236,0.0,88229.35740719768,0.0,10449.536734694935
2025-11-26 00:00:00,8757.78760749236,8757.78760749236,0.0,87310.33159950442,0.0,10340.690946628027
2025-11-27 00:00:00,8757.78760749236,8757.78760749236,0.0,90474.22677969698,0.0,10715.410199739681
2025-11-28 00:00:00,8757.78760749236,8757.78760749236,0.0,91279.06057176423,0.0,10810.731536341013
2025-11-29 00:00:00,8757.78760749236,8757.78760749236,0.0,90950.37695910994,0.0,10771.803547002135
2025-11-30 00:00:00,8757.78760749236,8757.78760749236,0.0,90841.45258193677,0.0,10758.902973836655
2025-12-01 00:00:00,8757.78760749236,8757.78760749236,0.0,90406.28448571145,0.0,10707.363382697089
2025-12-02 00:00:00,8757.78760749236,8757.78760749236,0.0,86281.49519776918,0.0,10218.839625368752
2025-12-03 00:00:00,8757.78760749236,8757.78760749236,0.0,91344.73275150165,0.0,10818.509490015167
2025-12-04 00:00:00,8757.78760749236,8757.78760749236,0.0,93619.43750817103,0.0,11087.916540161754
2025-12-05 00:00:00,8757.78760749236,8757.78760749236,0.0,92140.70419795791,0.0,10912.781205393594
2025-12-06 00:00:00,8757.78760749236,8757.78760749236,0.0,89307.09154512963,0.0,10577.17931076606
2025-12-07 00:00:00,8757.78760749236,8757.78760749236,0.0,89244.7620814118,0.0,10569.797255179194
2025-12-08 00:00:00,8757.78760749236,8757.78760749236,0.0,90162.90714007126,0.0,10678.538730808006
2025-12-09 00:00:00,8757.78760749236,8757.78760749236,0.0,90618.0535204608,0.0,10732.44447104358
2025-12-10 00:00:00,8757.78760749236,8757.78760749236,0.0,92723.21372069631,0.0,10981.771333340144
2025-12-11 00:00:00,8757.78760749236,8757.78760749236,0.0,92005.13714957413,0.0,10896.725179443383
2025-12-12 00:00:00,8757.78760749236,8757.78760749236,0.0,92494.17691640415,0.0,10954.645118547462
2025-12-13 00:00:00,8757.78760749236,8757.78760749236,0.0,90307.26028567803,0.0,10695.635347423098
2025-12-14 00:00:00,8757.78760749236,8757.78760749236,0.0,90257.4292885891,0.0,10689.733560875975
2025-12-15 00:00:00,8757.78760749236,8757.78760749236,0.0,88230.77409367911,0.0,10449.704521448282
2025-12-16 00:00:00,8757.78760749236,8757.78760749236,0.0,86413.9190195637,0.0,10234.523379972155
2025-12-17 00:00:00,8757.78760749236,8757.78760749236,0.0,87821.88919109134,0.0,10401.27780798902
2025-12-18 00:00:00,8757.78760749236,8757.78760749236,0.0,86064.94716216,0.0,10193.192531029385
2025-12-19 00:00:00,8757.78760749236,8757.78760749236,0.0,85450.3312009302,0.0,10120.399843273997
2025-12-20 00:00:00,8757.78760749236,8757.78760749236,0.0,88103.86075721023,0.0,10434.673406969756
2025-12-21 00:00:00,8757.78760749236,8757.78760749236,0.0,88347.94310567998,0.0,10463.581556610401
2025-12-22 00:00:00,8757.78760749236,8757.78760749236,0.0,88577.42038358838,0.0,10490.759939359068
2025-12-23 00:00:00,8757.78760749236,8757.78760749236,0.0,88491.12020788102,0.0,10480.5388872879
2025-12-24 00:00:00,8757.78760749236,8757.78760749236,0.0,87406.43636737975,0.0,10352.073215884026
2025-12-25 00:00:00,8757.78760749236,8757.78760749236,0.0,87642.60888119951,0.0,10380.044555939185
